name,platform,r-date,score,user score,developer,genre,players,critics,users
X2: Wolverine's Revenge,GameBoyAdvance,2003-04-15,72,7.2,VicariousVisions,"Action,Platformer,2D",,8,5
Impossible Creatures,PC,2002-12-29,72,7.9,Relic,"Strategy,Real-Time,Fantasy,General,Fantasy",,30,53
NBA Inside Drive 2003,Xbox,2002-10-31,72,7.6,HighVoltageSoftware,"Sports,Traditional,Basketball,Sim",,21,9
Fire Pro Wrestling 2,GameBoyAdvance,2002-09-23,72,8.3,Spike,"Action,Fighting,Wrestling",,7,8
Cultures 2: The Gates of Asgard,PC,2002-08-26,72,7.7,"FunaticsDevelopmentGmbH,FunaticsSoftware,Funatics","Strategy,City Building,Management,Historic,Historic,Government",,7,12
Looney Tunes: Sheep Raider,PlayStation,2001-09-27,72,8.6,Infogrames,"Action,General",,12,49
Cultures 2: The Gates of Asgard,PC,2002-08-26,72,7.7,"FunaticsDevelopmentGmbH,FunaticsSoftware,Funatics","Strategy,City Building,Management,Historic,Historic,Government",,7,12
Looney Tunes: Sheep Raider,PlayStation,2001-09-27,72,8.6,Infogrames,"Action,General",,12,49
Call to Power II,PC,2000-11-17,72,7.1,Activision,"Strategy,Turn-Based,Historic,General,Historic,4X",,21,17
FIFA 21,PlayStation4,2020-10-06,72,0.8,ElectronicArts,"Sports,Team,Soccer,Sim",,57,1153
Monster Hunter Freedom 2,PSP,2007-08-28,72,8.5,Capcom,"Role-Playing,Action RPG,Action RPG",,38,95
Grand Ages: Rome,PC,2009-03-17,72,7.8,"Haemimont,HaemimontGames","Strategy,Real-Time,Historic,General,Historic",,18,47
RAGE 2,XboxOne,2019-05-14,72,6.0,"idSoftware,AvalancheStudios","Action,Shooter,First-Person,Arcade",,21,194
Tricky Towers,PlayStation4,2016-08-02,72,7.0,"WeirdBeardB.V.,WeirdBeard","Puzzle,Stacking",,20,88
Remember Me,PlayStation3,2013-06-04,72,7.3,DONTNODEntertainment,"Action Adventure,Sci-Fi,Sci-Fi,General",,37,458
Layers of Fear,PC,2016-02-16,72,7.4,BlooberTeam,"Adventure,3D,First-Person",,46,369
Serious Sam 3: BFE,PC,2011-11-22,72,8.1,Croteam,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",,53,700
No Straight Roads,PC,2020-08-25,72,7.3,Metronomik,"Action,Rhythm,Music,Action Adventure,Open-World",,11,74
WWE SmackDown vs. Raw 2009,PSP,2008-11-09,72,6.5,Yuke's,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",,9,14
Zombie Army 4: Dead War,PlayStation4,2020-02-04,72,6.6,Rebellion,"Action,Shooter,First-Person,Arcade",,60,62
Earth Defense Force 2: Invaders From Planet Space,PlayStationVita,2015-12-08,72,8.2,Sandlot,"Action,Shooter,Third-Person,Arcade",,20,24
Bully: Scholarship Edition,PC,2008-10-21,72,7.6,"MadDocSoftware,RockstarVancouver","Action Adventure,Modern,Modern,Open-World",,11,383
Final Fantasy Type-0 HD,PlayStation4,2015-03-17,72,7.5,HexaDrive,"Role-Playing,Action RPG",,77,623
Marvel vs. Capcom Origins,PlayStation3,2012-09-25,72,8.0,IronGalaxyStudios,"Action,Miscellaneous,Fighting,Compilation,2D",,11,10
chick chick BOOM,Wii,2010-12-27,72,8.2,TonsofBits,"Action,General,General",,15,15
CastleStorm: Virtual Reality,PlayStation4,2017-08-01,72,3.8,ZenStudios,"Strategy,Real-Time,Defense",2.0,11,6
Order Up!!,3DS,2012-06-21,72,6.5,SuperVillainStudios,"Action,Miscellaneous,General,General,General",,7,6
Blocks That Matter,PC,2011-08-19,72,7.2,SwingSwingSubmarine,"Action,General,General,Platformer,2D",,8,59
DC Universe Online,PC,2011-01-11,72,6.8,WBIE,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",,27,257
The Getaway,PlayStation2,2003-01-19,72,7.0,TeamSoho,"Action Adventure,Modern",,49,109
NBA 2K8,PlayStation2,2007-10-02,72,6.0,VisualConcepts,"Sports,Traditional,Basketball,Sim",,7,9
Omega Five,Xbox360,2008-01-09,72,8.4,Natsume,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",,33,18
Race Pro,Xbox360,2009-02-17,72,7.1,SimBin,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",,54,61
Anno 2205,PC,2015-11-02,72,6.1,BlueByte,"Strategy,Management,Government",,45,315
NBA 06,PSP,2005-10-04,72,5.4,SCEASportsStudio,"Sports,Traditional,Team,Basketball,Sim,Sim",,19,8
Lost Dimension,PlayStationVita,2015-07-28,72,7.8,FuRyu,"Adventure,General",,28,40
Commanders: Attack of the Genos,Xbox360,2008-02-13,72,8.0,SouthendInteractive,"Strategy,Turn-Based,Sci-Fi,Sci-Fi,General",,26,12
"Warhammer 40,000: Mechanicus",Switch,2020-07-17,72,5.9,BulwarkStudios,"Action,General",,8,12
Monster Energy Supercross - The Official Videogame 2,PlayStation4,2019-02-05,72,5.2,MilestoneS.r.l,"Racing,Arcade,Automobile",,20,19
Regalia: Of Men and Monarchs - Royal Edition,Switch,2018-04-12,72,6.1,PixelatedMilk,"Strategy,Turn-Based,Tactics",,8,18
Block N Load,PC,2015-04-30,72,7.6,JagexGamesStudio,"Modern,Action,Shooter,First-Person,Tactical",,10,28
Full Bore,PC,2014-05-06,72,6.9,WholeHogGames,"Miscellaneous,Puzzle,General,Puzzle,General",,11,15
The Last Federation,PC,2014-04-18,72,6.9,"ArcenGames,LLC","Strategy,Turn-Based,Sci-Fi,General",,9,40
Just Dance 2014,WiiU,2013-10-08,72,7.6,Ubisoft,"Action,Miscellaneous,Rhythm,Dancing,Dancing",,13,47
Loadout,PC,2013-05-15,72,7.3,EdgeofReality,"Shooter,First-Person,Modern,Modern,Action,Shooter,Third-Person,Modern,Arcade",,17,447
Ridge Racer Unbounded,PC,2012-03-29,72,6.1,Bugbear,"Driving,Racing,Arcade,Arcade,Automobile",,9,84
Overlord: Raising Hell,PlayStation3,2008-06-24,72,7.8,4JStudios,"Action Adventure,Fantasy,General,Fantasy",,35,29
Ys: The Ark of Napishtim,PlayStation2,2005-02-22,72,8.8,Falcom,"Role-Playing,Action RPG",,35,25
Samurai Warriors: Xtreme Legends,PlayStation2,2004-11-09,72,8.6,OmegaForce,"Action,Beat-'Em-Up",,17,13
Front Mission,DS,2007-10-23,72,7.4,SquareEnix,"Strategy,Turn-Based,Sci-Fi,Sci-Fi,Tactics",,19,13
Thrillville,PSP,2006-11-21,72,2.8,FrontierDevelopments,"Strategy,City Building,General,Modern",,13,39
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",Xbox,2005-11-14,72,6.3,Traveller'sTales,"Action Adventure,Fantasy",,31,7
Tokobot,PSP,2005-12-05,72,7.3,Tecmo,"Action,Platformer,Platformer,3D,3D",,30,8
Stubbs the Zombie in Rebel Without a Pulse,PC,2005-11-21,72,7.8,WideloadGamesInc.,"Action Adventure,Sci-Fi,Sci-Fi,General",,17,92
Baldur's Gate and Baldur's Gate II: Enhanced Editions,Switch,2019-10-15,72,6.2,Beamdog,"Miscellaneous,Compilation",,12,18
NAIRI: Tower of Shirin,Switch,2018-11-28,72,7.3,"HomebearStudios,HomeBearStudio","Puzzle,Action",,12,10
Leo's Fortune,XboxOne,2015-09-11,72,6.4,1337&SenriLLC,"Action,Platformer,2D",,12,8
Samurai Shodown II,Xbox360,2008-09-10,72,7.4,SNKPlaymore,"Action,Fighting,Fighting,2D,2D",,12,5
NASCAR The Game: Inside Line,Xbox360,2012-11-06,72,4.0,Eutechnyx,"Driving,Racing,Simulation,Stock Car,Stock Car,Automobile",,7,22
Tom Clancy's Rainbow Six 3: Athena Sword,PC,2004-03-09,72,7.1,UbisoftMilan,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",,16,17
Commandos 3: Destination Berlin,PC,2003-10-14,72,7.6,PyroStudios,"Strategy,Real-Time,Military,General,Military",,24,100
Project Eden,PC,2001-10-08,72,7.4,CoreDesignLtd.,"Action Adventure,Sci-Fi,Sci-Fi,General",,15,14
Spider-Man,Nintendo64,2000-11-21,72,7.1,EdgeofReality,"Action Adventure,Sci-Fi",,12,24
Magic: The Gathering - Battlegrounds,Xbox,2003-11-18,72,7.7,SecretLevel,"Strategy,Real-Time,Fantasy",,25,9
LEGO DC Super-Villains,XboxOne,2018-10-16,72,7.9,TTGames,"Action Adventure,General",,18,19
Wayward Sky,PlayStation4,2016-10-10,72,6.9,UberEntertainment,"Action,General",,16,22
Tony Hawk's Proving Ground,Xbox360,2007-10-15,72,5.6,NeversoftEntertainment,"Sports,Alternative,Individual,Skateboarding,Skateboarding,Skate / Skateboard",,59,47
Tower 57,PC,2017-11-16,72,6.8,Pixwerk,"Action,Shooter,Shoot-'Em-Up,Top-Down",,10,12
Cars 3: Driven to Win,PlayStation4,2017-06-13,72,6.6,AvalancheSoftware,"Racing,Arcade,Automobile",,19,34
The Sims 3: University Life,PC,2013-03-05,72,7.1,TheSimsStudio,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",,11,64
Trash Panic,PlayStation3,2009-06-04,72,6.8,SCEJ,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",,27,17
Return to PoPoLoCrois: A Story of Seasons Fairytale,3DS,2016-03-01,72,6.5,MarvelousInc.,"Strategy,General",,28,14
GripShift,Xbox360,2007-12-12,72,8.0,SidheInteractive,"Driving,Racing,Mission-based,Arcade,Mission-based,Automobile",,25,12
Tales of Zestiria,PlayStation4,2015-10-20,72,7.3,BandaiNamcoGames,"Role-Playing,Action RPG,Japanese-Style",,59,375
The Journey Down: Chapter One,PC,2012-05-18,72,7.4,SkyGoblin,"Adventure,General,General",,20,46
Naruto: Clash of Ninja Revolution 2,Wii,2008-10-21,72,8.3,Eighting,"Action,Fighting,Fighting,3D,3D",,20,17
Zarvot,Switch,2018-10-18,72,7.0,Snowhydrallc,"Action,Shooter,Shoot-'Em-Up,Top-Down",,10,5
Shenmue I & II,XboxOne,2018-08-21,72,7.9,"Sega,d3tLtd","Miscellaneous,Compilation",,10,69
Gurumin 3D: A Monstrous Adventure,3DS,2016-10-13,72,7.6,Falcom,"Role-Playing,Action RPG",,10,17
Hitman GO: Definitive Edition,PC,2016-02-23,72,4.5,SquareEnixMontreal,"Strategy,Turn-Based,General",,9,34
Pro Evolution Soccer 2010,PSP,2009-11-10,72,5.4,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",2.0,9,7
Cars 2: The Video Game,Xbox360,2011-06-21,72,7.8,AvalancheSoftware,"Driving,Racing,Mission-based,General,General,Arcade,Automobile",,35,20
Shattered Horizon,PC,2009-11-04,72,8.0,FuturemarkGamesStudio,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",,30,202
The Blackout Club,PlayStation4,2019-07-30,72,6.6,Question,"Action Adventure,Survival",,14,17
Aarklash: Legacy,PC,2013-09-12,72,7.7,"Cyanide,CyanideStudios","Strategy,Adventure,Real-Time,General,Tactics",,13,106
Dragon Ball Z: Budokai Tenkaichi 2,Wii,2006-11-15,72,8.5,Spike,"Action,Fighting,Fighting,3D,3D",,37,48
Mount & Blade,PC,2008-09-16,72,8.6,TaleworldsEntertainment,"Role-Playing,PC-style RPG,PC-style RPG,Western-Style",,28,537
Cognition: An Erica Reed Thriller Episode 1 - The Hangman,PC,2012-10-30,72,6.8,PhoenixOnlineStudios,"Adventure,General,General,Point-and-Click",,19,48
Team Sonic Racing,PlayStation4,2019-05-21,72,7.5,SumoDigital,"Racing,Arcade,Automobile",,76,195
Red Faction: Guerrilla Re-Mars-tered,Switch,2019-07-02,72,6.7,"VolitionInc.,Kaiko","Action,Shooter,Third-Person,Arcade",,28,15
MXGP Pro,XboxOne,2018-07-10,72,6.9,MilestoneS.r.l,"Racing,Arcade,Automobile",,8,8
88 Heroes,PlayStation4,2017-03-24,72,5.8,"RisingStarGames,BitmapBureau","Action,Platformer,2D",,8,5
Mass Effect: Andromeda,PC,2017-03-21,72,5.0,BioWare,"Action RPG,Role-Playing,Action RPG",,37,4148
The Wardrobe,PC,2017-02-15,72,7.2,C.I.N.I.C.Games,"Adventure,Point-and-Click",,8,11
Penarium,XboxOne,2015-09-23,72,,SelfMadeMiracle,"Action,General,Platformer,2D",,7,0
Renowned Explorers: International Society,PC,2015-09-02,72,6.4,AbbeyGames,"Strategy,Real-Time,Tactics",,19,79
Oddworld: Munch's Oddysee HD,PlayStationVita,2014-12-16,72,8.2,JustAddWater,"Action,Platformer,2D,Sci-Fi,3D,Platformer,2D,Action Adventure,General",,8,13
Lara Croft and the Temple of Osiris,XboxOne,2014-12-09,72,6.0,CrystalDynamics,"Action,Action Adventure,Platformer,Linear,2D",,31,55
Just Dance 2015,PlayStation4,2014-10-21,72,5.9,Ubisoft,"Action,Miscellaneous,Rhythm,Dancing",,8,34
Borderlands: Claptrap's New Robot Revolution,Xbox360,2010-09-28,72,7.0,GearboxSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",,18,43
Forgotten Realms: Demon Stone,Xbox,2004-11-17,72,6.6,StormfrontStudios,"Action,Beat-'Em-Up",,17,7
Purrfect Date,PC,2017-12-15,72,5.3,TheBaeTeam,"Adventure,Visual Novel",,10,7
MotoGP 13,Xbox360,2013-06-21,72,5.8,MileStoneInc.,"Driving,Racing,Motorcycle,Motocross",,19,4
Steep,PC,2016-12-02,72,6.8,UbisoftAnnecy,"Sports,Individual,Ski / Snowboard",,16,169
Cinders,Switch,2019-02-14,72,7.2,CrunchingKoalas,"Adventure,Visual Novel",,9,5
Mothergunship,PC,2018-07-17,72,7.2,GripDigital,"Action,General",,22,16
Burly Men At Sea,Switch,2018-04-12,72,5.2,"SeavenStudio,Brain&Brain","Adventure,Visual Novel",,8,15
Semispheres,Switch,2017-09-14,72,7.0,VividHelix,"Puzzle,Action",,7,7
Senko no Ronde 2,PlayStation4,2017-09-07,72,,G.Rev,"Action,Fighting,2D",2.0,7,0
Assassin's Creed Rogue,PlayStation3,2014-11-11,72,7.5,UbisoftSofia,"Action Adventure,Historic,Open-World",,53,373
LocoRoco Cocoreccho!,PlayStation3,2007-09-20,72,5.7,SCEJapanStudio,"Puzzle,Action,Platformer,Platformer,2D,2D",,10,21
Lemony Snicket's A Series of Unfortunate Events,GameBoyAdvance,2004-11-10,72,8.0,GriptoniteGames,"Action,Platformer,2D",,8,4
Tales of Legendia,PlayStation2,2006-02-07,72,8.0,Namco,"Role-Playing,Console-style RPG",,37,46
Mercenaries 2: World in Flames,Xbox360,2008-08-31,72,7.1,PandemicStudios,"Action Adventure,Modern,Modern,Open-World",2.0,69,158
Underrail,PC,2012-12-05,72,7.7,StygianSoftware,"General,Role-Playing,General",,11,162
"Wallace & Gromit's Grand Adventures, Episode 2: The Last Resort",PC,2009-05-05,72,8.6,TelltaleGames,"Miscellaneous,Adventure,General,Compilation",,19,9
Disney's Chicken Little: Ace in Action,Wii,2006-12-11,72,7.8,AvalancheSoftware,"Action,Shooter,Shooter,Third-Person,Fantasy,Fantasy,Arcade",,8,4
Book of Demons,PC,2018-12-13,72,7.8,ThingTrunk,"Role-Playing,Adventure,Action RPG,Point-and-Click",,28,56
Worms: Battle Islands,PSP,2010-11-22,72,7.8,Team17,"Strategy,Turn-Based,Fantasy,Fantasy,Artillery",,13,8
Justice League Heroes,PSP,2006-11-22,72,7.5,SnowblindStudios,"Role-Playing,Action RPG,Action RPG",,13,6
Namco Museum,Switch,2017-07-28,72,7.5,"Namco,BandaiNamcoGames","Miscellaneous,Compilation",,40,37
Dark Sector,PlayStation3,2008-03-25,72,7.3,DigitalExtremes,"Action,Shooter,Shooter,First-Person,Third-Person,Sci-Fi,Sci-Fi,Sci-Fi,Arcade",,47,77
Dead Rising 2: Off the Record,PlayStation3,2011-10-11,72,7.0,CapcomVancouver,"Action Adventure,Horror,Horror,Open-World",2.0,31,40
Endless Ocean,Wii,2008-01-21,72,8.2,Arika,"Adventure,General,General,3D,Third-Person",,42,64
PGA Tour 2K21,Switch,2020-08-21,72,4.4,HBStudiosMultimedia,"Sports,Individual,Golf,Sim",,7,18
Need for Speed Heat,PlayStation4,2019-11-08,72,6.2,GhostGames,"Racing,Arcade,Automobile",,61,738
Shadows: Awakening,PlayStation4,2018-09-04,72,5.9,Kalypso,"Action,General",,14,14
Spintires: Mudrunner,XboxOne,2017-10-31,72,7.4,MaximumGames,"Simulation,Vehicle,Civilian",,10,18
Star Wars Battlefront,PC,2015-11-17,72,3.5,EADICE,"General,General,Action,Shooter,First-Person,Tactical",,19,1666
Killzone: Shadow Fall - Intercept,PlayStation4,2014-06-24,72,6.7,Guerrilla,"Action,Shooter,First-Person,Sci-Fi,Arcade",,23,74
Cognition: An Erica Reed Thriller Episode 2 - The Wise Monkey,PC,2013-01-30,72,7.5,PhoenixOnlineStudios,"Adventure,General,General,Point-and-Click",,16,26
Test Drive: Eve of Destruction,Xbox,2004-08-25,72,8.8,MonsterGamesInc.,"Driving,Demolition Derby",,28,8
Sword of Mana,GameBoyAdvance,2003-12-01,72,8.4,BrownieBrown,"Role-Playing,Action RPG",,31,30
Disciples II: Guardians of the Light,PC,2003-06-14,72,7.7,StrategyFirst,"Strategy,Turn-Based,Fantasy,General,Fantasy",,10,26
Hearts of Iron,PC,2002-11-24,72,7.8,ParadoxDevelopmentStudio,"Strategy,Real-Time,Historic,General,Historic",,13,33
NFL Blitz 20-03,Xbox,2002-08-12,72,7.8,PointofView,"Sports,Traditional,Football,Arcade",,12,4
NFL Blitz 20-03,GameCube,2002-08-12,72,7.8,PointofView,"Sports,Traditional,Football,Arcade",,11,5
Silpheed: The Lost Planet,PlayStation2,2001-04-23,72,7.8,Treasure,"Action,Shooter,Scrolling",,12,6
RC Revenge,PlayStation,2000-08-16,72,,Acclaim,"Driving,Racing,Arcade",,8,0
A New Beginning: Final Cut,PC,2012-12-11,72,6.8,DaedalicEntertainment,"Adventure,General,General",,20,84
Convoy,PC,2015-04-21,72,5.3,ConvoyGames,"Role-Playing,General",,17,32
Assassin's Creed III Remastered,PlayStation4,2019-03-29,72,4.6,Ubisoft,"Action Adventure,Open-World",,31,141
Matterfall,PlayStation4,2017-08-15,72,7.3,"Housemarque,XDEV","Action,Platformer,Shooter,Third-Person,2D,Arcade",,57,39
Super Dragon Ball Z,PlayStation2,2006-07-18,72,6.5,Crafts&Meister,"Action,Fighting,3D",,31,30
Sudeki,Xbox,2004-07-20,72,8.3,ClimaxGroup,"Role-Playing,Action RPG",,75,57
Amped 3,Xbox360,2005-11-16,72,7.1,2KSports,"Sports,Alternative,Individual,Snowboarding,Snowboarding,Ski / Snowboard",,49,36
GreedFall,PlayStation4,2019-09-10,72,7.8,Spiders,"Role-Playing,Action RPG",,37,370
NBA Live 18,XboxOne,2017-09-15,72,5.2,EASports,"Sports,Team,Basketball,Sim",,16,48
The Fall,WiiU,2014-08-26,72,7.5,OverTheMoon,"Action Adventure,Sci-Fi,General",,9,16
Rayman 3 HD,PlayStation3,2012-03-20,72,6.5,Ubisoft,"Action,Platformer,Platformer,3D,3D",,15,29
Dementium: The Ward,DS,2007-10-26,72,7.9,RenegadeKid,"Action,Action Adventure,Shooter,Horror,Horror,Survival,First-Person,Modern",,48,38
Proteus,PlayStation3,2013-10-29,72,4.9,EdKeyandDavidKanaga,"Adventure,General,General,3D,First-Person,Fantasy",,13,53
Prinny: Can I Really Be the Hero?,PSP,2009-02-17,72,8.1,NipponIchiSoftware,"Action,Platformer,Platformer,2D,2D",,45,36
Sea of Solitude,XboxOne,2019-07-05,72,6.5,Jo-MeiGames,"Adventure,3D,Third-Person",,20,25
Zombi,XboxOne,2015-08-18,72,6.3,"UbisoftMontpellier,StraightRight","Action,Action Adventure,Shooter,Survival,First-Person,Arcade",,18,59
Inazuma Eleven 3: Bomb Blast,3DS,2013-09-27,72,7.8,Level5,"Sports,Traditional,Soccer,Arcade",,18,25
Broken Sword 5: The Serpents' Curse - Part II,PC,2014-04-17,72,7.5,RevolutionSoftware,"Adventure,General",,20,54
The Saboteur,PlayStation3,2009-12-08,72,8.0,PandemicStudios,"Action Adventure,Historic,Historic,Open-World",,54,145
Area 51,Xbox,2005-04-25,72,7.7,MidwayStudios-Austin,"Action,Shooter,First-Person,Sci-Fi",,43,22
Chasm,PC,2018-07-30,72,6.4,DiscordGames,"Action,Platformer,2D,Platformer,2D,Action Adventure,Open-World",,27,47
LEGO Jurassic World,PC,2015-06-11,72,7.5,TTGames,"Action Adventure,General",,8,51
MouseCraft,PC,2014-07-08,72,6.8,CrunchingKoalas,"General,Puzzle,Miscellaneous,Puzzle,Action,General",,16,27
Kingdom of Paradise,PSP,2005-11-15,72,7.5,ClimaxEntertainment,"Role-Playing,Action RPG,Action RPG",2.0,38,22
WWE SmackDown vs. Raw 2011,Wii,2010-10-26,72,7.8,Yuke's,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",,7,4
Yo-kai Watch 2: Bony Spirits,3DS,2016-09-30,72,7.7,Level5,"Role-Playing,Trainer",2.0,32,55
Theme Park,DS,2007-03-20,72,7.6,EAJapanStudio,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",,15,15
Infliction: Extended Cut,XboxOne,2020-02-25,72,5.9,CausticReality,"Adventure,3D,First-Person",,7,19
Dark Devotion,PlayStation4,2019-10-24,72,5.8,"HibernianWorkshop,TheArcadeCrew","Action Adventure,General",,7,9
Massive Chalice,XboxOne,2015-06-01,72,6.8,DoubleFineProductions,"Strategy,Turn-Based,General,Fantasy,Tactics",,15,49
Mighty Gunvolt,3DS,2014-08-29,72,7.0,IntiCreates,"Action,Platformer,2D",,10,29
Mario Party DS,DS,2007-11-19,72,7.9,HudsonSoft,"Miscellaneous,Party,Party,Party / Minigame",,27,132
The Silent Hill Experience,PSP,2006-04-06,72,6.5,Konami,"Miscellaneous,Videos,Application",,7,12
Blood II: The Chosen,PC,1998-10-31,72,7.2,MonolithProductions,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",,14,61
After Burner Climax,Xbox360,2010-04-21,72,9.7,SegaAM2,"Simulation,Flight,Modern Jet,Modern Jet,Combat",,31,579
MotorStorm Arctic Edge,PlayStation2,2009-10-20,72,7.2,Virtuos,"Driving,Racing,Rally / Offroad",,10,16
Mortal Kombat vs. DC Universe,Xbox360,2008-11-16,72,7.3,Midway,"Action,Fighting,Fighting,3D,2D,3D",,61,106
Boing! Docomodake DS,DS,2009-03-10,72,,Suzak,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",,34,0
Cloudbuilt,PC,2014-03-20,72,7.7,Coilworks,"Action,General",,17,36
Gel: Set & Match,Xbox360,2009-05-20,72,,GastronautStudios,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",,9,0
Blazing Angels 2: Secret Missions of WWII,Xbox360,2007-09-18,72,7.8,UbisoftRomania,"Simulation,Flight,WWII,WWII,Combat",,24,13
Star Ocean: The Last Hope,Xbox360,2009-02-24,72,7.3,"SquareEnix,Tri-Ace","Role-Playing,Console-style RPG,Action RPG,Console-style RPG,Japanese-Style",,56,161
Ultimate Ghosts 'n Goblins,PSP,2006-08-29,72,8.0,TOSE,"Action,Platformer,Platformer,2D,2D",,49,22
NBA Live 18,PlayStation4,2017-09-15,72,5.9,EASports,"Sports,Team,Basketball,Sim",,24,117
The Club,PlayStation3,2008-02-19,72,6.4,BizarreCreations,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",,42,19
Tiger Woods PGA Tour 08,PSP,2007-08-28,72,,EASaltLake,"Sports,Traditional,Individual,Golf,Sim,Sim",,8,0
Monsters (Probably) Stole My Princess,PSP,2010-04-22,72,7.6,Mediatonic,"Action,Platformer,Platformer,2D,2D",,18,8
The Adventure Pals,PlayStation4,2018-04-03,72,6.2,MassiveMonster,"Action,Platformer,2D",,9,17
Squids Odyssey,3DS,2014-07-03,72,,TheGameBakers,"Role-Playing,Console-style RPG,Japanese-Style",,7,0
Need for Speed ProStreet,Xbox360,2007-11-15,72,7.1,EABlackBox,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",,42,86
Mafia II: Definitive Edition,PC,2020-05-19,72,5.7,Hangar13,"Action Adventure,Open-World",,32,206
Snake Pass,Switch,2017-03-28,72,7.4,SumoDigital,"Action Adventure,Puzzle,Action,General",,22,166
Grandia HD Collection,Switch,2019-08-16,72,6.9,GungHo,"Role-Playing,Miscellaneous,Compilation,Japanese-Style",,17,40
Kingdoms of Amalur: Re-Reckoning,XboxOne,2020-09-08,72,6.7,Kaiko,"Role-Playing,Action RPG",,10,24
Mirror's Edge Catalyst,XboxOne,2016-06-07,72,5.7,EADICE,"Action,Shooter,First-Person,Modern,Modern,Modern,Action Adventure,General",,46,245
Pid,Xbox360,2012-10-31,72,8.3,MightandDelight,"Action,Platformer,Platformer,2D,2D",,29,12
Dragon Ball Z: Burst Limit,Xbox360,2008-06-10,72,7.8,"DimpsCorporation,NamcoBandaiGames","Action,Fighting,Fighting,3D,3D",2.0,50,50
The Sims: Life Stories,PC,2007-02-06,72,7.5,Maxis,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",,21,17
Shrek 2,GameBoyAdvance,2004-04-28,72,4.8,VicariousVisions,"Action,Platformer,3D",,10,15
Sonic Heroes,GameCube,2004-01-05,72,7.9,SonicTeam,"Action,Platformer,3D",,49,218
Secret Weapons Over Normandy,PC,2003-11-18,72,7.6,TotallyGames,"Simulation,Flight,WWII,WWII,Combat",,26,11
Romance of the Three Kingdoms VII,PlayStation2,2002-06-25,72,8.6,Koei,"Strategy,Turn-Based,Historic",,10,9
